ip_address,http_status,latitude,longitude,user name,time,city,state
163.54.25.197/9,40,45.0159,-93.4719,agillesonjb@alexa.com,2020-09-13 17:50:25,Loretto,Minnesota
149.216.49.3/16,55,61.1872,-149.8804,hmattaserjc@barnesandnoble.com,2020-11-15 18:18:24,Anchorage,Alaska
203.166.163.117/28,74,44.9364,-123.0381,klefevrejd@shop-pro.jp,2020-01-12 02:42:58,Salem,Oregon
45.221.98.72/22,11,39.2663,-84.5221,ghendrickje@cdc.gov,2020-06-09 18:56:50,Cincinnati,Ohio
134.38.159.43/23,59,29.4375,-98.4616,agladdisjf@fda.gov,2020-07-18 22:16:00,San Antonio,Texas
52.65.207.156/13,99,29.834,-95.4342,mdesboroughjg@statcounter.com,2020-06-05 20:38:33,Houston,Texas
116.239.77.25/24,85,30.2023,-92.0188,afairbanksjh@ebay.co.uk,2020-09-18 12:21:39,Lafayette,Louisiana
225.122.36.133/14,20,39.7388,-104.4083,mfoshji@cbc.ca,2020-12-04 12:25:36,Denver,Colorado
71.118.100.247/21,9,40.7864,-73.9764,ganniwelljj@wiley.com,2020-10-23 00:24:35,New York City,New York
140.66.190.78/12,56,40.081,-82.9383,liansonjk@dmoz.org,2020-07-10 10:16:36,Columbus,Ohio
88.128.37.24/30,84,40.7808,-73.9772,jkeuntjejl@intel.com,2020-08-25 16:49:29,New York City,New York
111.107.183.235/9,83,32.6076,-93.7526,hpattiejm@google.co.jp,2020-06-03 04:24:00,Shreveport,Louisiana
251.80.245.172/18,80,38.2968,-81.5547,ddwyrjn@forbes.com,2020-11-09 11:15:35,Charleston,West Virginia
78.167.115.225/8,60,30.671,-88.1267,ksangarjo@redcross.org,2020-11-13 09:15:31,Mobile,Alabama
103.23.34.153/19,44,38.189,-85.6768,bcluttenjp@aboutads.info,2020-10-17 03:11:56,Louisville,Kentucky
167.192.253.186/15,15,39.0583,-95.7095,bbockjq@themeforest.net,2020-09-01 07:07:35,Topeka,Kansas
238.183.24.117/7,49,39.7076,-94.8677,chandasidejr@mit.edu,2020-11-06 08:48:30,Saint Joseph,Missouri
95.90.217.44/27,1,44.9806,-93.1771,kbomfieldjs@icq.com,2020-07-12 10:39:25,Saint Paul,Minnesota
167.113.93.201/31,93,28.5642,-82.4165,gadamoviczjt@edublogs.org,2021-01-21 08:03:08,Spring Hill,Florida
186.67.250.165/28,98,38.1321,-82.4183,dcrocroftju@github.io,2020-07-22 02:11:24,Huntington,West Virginia
41.15.37.39/1,90,47.0662,-122.1132,kwashingtonjv@vistaprint.com,2020-05-15 20:16:35,Tacoma,Washington
207.17.170.112/19,93,33.6493,-86.7057,wvoelkerjw@wp.com,2021-01-22 14:45:17,Birmingham,Alabama
86.75.179.185/30,14,36.086,-115.1471,jkingzetjx@pbs.org,2020-06-12 11:09:11,Las Vegas,Nevada
233.38.208.176/10,13,34.006,-80.9708,hbradlyjy@boston.com,2020-01-11 22:22:41,Columbia,South Carolina
65.233.71.111/8,71,33.7866,-118.2987,smorillasjz@stanford.edu,2020-05-08 05:12:28,Pomona,California
165.43.165.63/19,82,40.7808,-73.9772,dmelanaphyk0@go.com,2020-09-10 16:06:50,New York City,New York
27.7.69.54/14,18,37.6333,-97.425,jblightk1@facebook.com,2020-08-18 22:34:26,Wichita,Kansas
160.141.136.146/11,83,35.26,-80.8042,ikeemsk2@feedburner.com,2020-08-05 01:09:29,Charlotte,North Carolina
57.87.193.146/22,32,37.625,-77.4959,ljeppsk3@netvibes.com,2020-09-03 13:22:21,Richmond,Virginia
40.37.173.247/26,64,39.7038,-86.3029,cterrisk4@gnu.org,2020-11-20 04:43:59,Indianapolis,Indiana
142.184.183.88/16,66,40.7808,-73.9772,bschaferk5@example.com,2021-01-15 01:55:52,New York City,New York
154.83.236.113/24,45,42.4098,-82.9441,mtremblayk6@geocities.jp,2020-07-10 01:48:36,Detroit,Michigan
245.52.253.132/13,53,27.3896,-80.2615,dsictornesk7@freewebs.com,2020-10-15 02:11:43,Fort Pierce,Florida
106.116.243.117/14,70,40.6681,-111.9083,dzelakek8@wufoo.com,2020-04-16 02:47:47,Salt Lake City,Utah
87.3.178.198/6,38,33.2765,-112.1872,mturmellk9@toplist.cz,2020-02-11 10:23:43,Scottsdale,Arizona
7.90.101.24/2,39,33.7862,-117.9309,dswashka@fda.gov,2020-10-25 08:20:25,Fullerton,California
152.147.180.150/2,30,29.4375,-98.4616,jhuntingkb@de.vu,2020-07-02 15:42:08,San Antonio,Texas
97.40.110.22/3,47,44.0185,-123.0998,ischieferstenkc@oaic.gov.au,2020-08-03 21:49:57,Eugene,Oregon
108.181.137.224/6,48,33.4951,-86.8059,dpawlickkd@tripadvisor.com,2020-06-16 09:30:07,Birmingham,Alabama
113.193.154.75/14,8,43.4599,-116.244,frymerke@tmall.com,2020-02-21 21:25:01,Boise,Idaho
164.20.88.64/12,36,33.0169,-116.846,btolchardekf@typepad.com,2020-09-16 00:00:09,San Diego,California
164.244.102.45/21,43,38.8933,-77.0146,tprendergrastkg@fotki.com,2020-11-05 14:11:32,Washington,District of Columbia
14.143.140.195/9,34,34.0378,-84.5038,dgrinyakinkh@fda.gov,2020-02-23 03:19:59,Marietta,Georgia
30.53.22.6/7,44,43.0059,-71.0132,arushsorthki@weibo.com,2020-09-06 15:26:24,Portsmouth,New Hampshire
192.252.6.241/19,76,45.5289,-94.5933,scaneokj@wikipedia.org,2020-10-25 03:45:23,Saint Cloud,Minnesota
22.46.120.71/22,13,30.2907,-97.7648,upatershallkk@mediafire.com,2020-01-10 15:58:34,Austin,Texas
57.48.52.160/16,76,27.9951,-82.4046,cmembrykl@sun.com,2020-02-02 10:44:51,Tampa,Florida
95.114.152.190/29,28,34.169,-118.3442,wabramovitchkm@blogspot.com,2020-11-26 15:29:19,Burbank,California
33.14.92.221/2,88,39.7395,-84.229,monelekn@myspace.com,2020-11-23 14:37:54,Dayton,Ohio
45.26.196.100/12,60,31.9701,-111.8907,cbaverstockko@hibu.com,2020-07-22 07:43:11,Tucson,Arizona
150.84.134.12/16,25,35.9901,-83.9622,lbossomkp@sphinn.com,2020-08-30 06:15:45,Knoxville,Tennessee
181.210.40.231/15,24,41.6727,-93.5722,mdobbingskq@360.cn,2020-06-04 17:24:34,Des Moines,Iowa
105.227.150.159/1,90,38.897,-77.0251,bcluattkr@sciencedirect.com,2020-04-29 02:05:10,Washington,District of Columbia
134.133.35.234/18,63,38.8933,-77.0146,mcrowdaceks@xrea.com,2020-01-04 03:52:15,Washington,District of Columbia
121.100.230.205/29,76,33.7629,-84.4226,cbollenkt@cnbc.com,2021-01-02 00:28:26,Atlanta,Georgia
139.110.245.29/4,12,39.8422,-105.1097,bbrowneku@tiny.cc,2020-10-11 14:23:09,Arvada,Colorado
166.45.18.251/4,50,39.8032,-121.8673,dloineskv@shinystat.com,2020-03-07 21:49:56,Chico,California
35.228.138.180/30,67,33.2765,-112.1872,rrobertsonkw@exblog.jp,2021-01-02 03:28:05,Chandler,Arizona
162.85.65.149/27,91,38.6157,-121.5053,mmaxfieldkx@usatoday.com,2020-06-12 20:23:52,Sacramento,California
16.35.198.76/6,49,33.6462,-117.8398,ctweedeky@yellowpages.com,2020-03-15 14:50:54,Irvine,California
188.160.193.172/8,13,33.0169,-116.846,gholdinkz@aboutads.info,2020-06-20 18:25:19,Escondido,California
207.145.86.96/26,51,39.2663,-84.5221,nroomsl0@i2i.jp,2020-12-25 12:35:51,Cincinnati,Ohio
180.194.87.88/21,32,40.4322,-80.1021,mmcclintonl1@prnewswire.com,2020-06-29 09:31:36,Pittsburgh,Pennsylvania
27.41.44.10/7,11,43.1577,-77.608,kstollil2@census.gov,2020-02-12 05:44:57,Rochester,New York
122.39.248.49/17,31,40.7808,-73.9772,khorsleyl3@sfgate.com,2020-05-22 19:25:07,New York City,New York
221.28.128.44/26,40,33.5452,-86.6655,mmenell4@slashdot.org,2020-10-25 11:13:47,Birmingham,Alabama
45.204.63.218/1,8,33.6462,-117.8398,manthilll5@loc.gov,2020-12-02 19:39:48,Irvine,California
122.95.21.111/11,70,45.0159,-93.4719,ashillsl6@51.la,2020-04-23 06:48:37,Minneapolis,Minnesota
166.33.52.17/6,23,42.8614,-78.8206,mallridgel7@github.com,2020-07-04 12:16:28,Buffalo,New York
86.13.197.73/2,54,38.5816,-121.4933,mgeddisl8@opera.com,2020-12-04 01:25:07,Sacramento,California
180.40.241.168/3,73,33.7866,-118.2987,rioril9@admin.ch,2020-07-10 16:55:06,Inglewood,California
2.53.140.10/21,22,39.1024,-94.5986,ttanderla@statcounter.com,2020-04-12 11:48:44,Kansas City,Missouri
103.105.146.69/3,80,41.076,-81.4644,bwhiskinlb@ox.ac.uk,2020-07-13 19:56:09,Akron,Ohio
40.150.141.214/16,99,33.7629,-84.4226,jhubachlc@simplemachines.org,2020-01-04 15:33:04,Atlanta,Georgia
160.145.18.166/13,79,42.7684,-78.8871,pantonyld@histats.com,2020-02-24 14:13:54,Buffalo,New York
242.32.184.142/22,95,38.6531,-90.2435,gcassinle@cisco.com,2021-01-02 09:10:51,Saint Louis,Missouri
175.233.93.183/20,15,41.9453,-87.7474,vgilhoolielf@alibaba.com,2020-06-30 03:36:41,Chicago,Illinois
234.70.11.47/24,75,41.119,-73.733,ehurchlg@themeforest.net,2020-05-26 03:16:49,White Plains,New York
120.13.47.76/9,10,37.1136,-93.2896,mcomportlh@senate.gov,2020-05-30 05:11:18,Springfield,Missouri
193.7.69.89/21,32,32.8891,-117.1005,osweetzerli@acquirethisname.com,2020-08-03 08:35:01,San Diego,California
36.176.183.93/3,47,30.3752,-97.9007,dpalisterlj@hubpages.com,2021-01-12 04:15:59,Austin,Texas
160.174.48.42/13,22,39.7439,-104.9876,clardeuxlk@hhs.gov,2020-01-15 12:45:01,Denver,Colorado
39.150.253.219/18,15,41.8756,-87.6378,amcgarrityll@typepad.com,2020-03-02 23:09:01,Chicago,Illinois
96.194.99.223/24,47,36.8586,-76.2686,nrobloulm@scribd.com,2020-11-30 20:39:46,Norfolk,Virginia
244.191.86.73/21,50,42.3809,-83.0409,jchecklinln@dion.ne.jp,2020-09-19 23:14:01,Detroit,Michigan
141.26.96.177/29,7,33.3887,-111.8428,olingerlo@alibaba.com,2021-01-13 05:39:13,Mesa,Arizona
131.130.252.49/4,38,35.0549,-106.5461,astarielp@examiner.com,2020-12-11 00:06:12,Albuquerque,New Mexico
132.135.52.161/2,22,33.9377,-117.1851,dhuglilq@amazon.co.uk,2020-01-05 07:39:56,Moreno Valley,California
37.57.29.235/20,29,34.0881,-77.8526,umcsherrylr@disqus.com,2020-06-13 06:43:13,Wilmington,North Carolina
36.89.6.152/28,62,34.0531,-118.3806,xbaracloughls@timesonline.co.uk,2020-07-03 19:11:58,Los Angeles,California
218.61.109.139/24,21,35.233,-97.4067,nrowstonlt@telegraph.co.uk,2020-08-11 10:37:41,Norman,Oklahoma
176.120.238.178/31,99,47.6536,-117.4317,edooguelu@baidu.com,2020-02-07 13:31:30,Spokane,Washington
139.133.192.8/24,61,35.9901,-83.9622,cclaughtonlv@stanford.edu,2020-09-06 21:10:53,Knoxville,Tennessee
242.97.170.150/8,9,38.8933,-77.0146,jdawltreylw@skyrock.com,2020-10-13 00:50:53,Washington,District of Columbia
170.98.240.164/8,25,38.4134,-82.2774,bmcarleylx@zimbio.com,2020-08-17 11:54:23,Huntington,West Virginia
211.122.169.80/19,10,29.3977,-98.4658,zgroutly@cbc.ca,2020-06-17 14:15:10,San Antonio,Texas
125.28.6.157/12,13,34.1069,-117.2975,dguiraudlz@weebly.com,2020-06-28 05:28:16,San Bernardino,California
130.122.200.99/12,57,40.7681,-89.6026,rbourbonm0@odnoklassniki.ru,2020-06-14 17:16:44,Peoria,Illinois
241.198.238.219/11,54,40.4344,-80.0248,ihayballm1@intel.com,2020-07-24 16:24:38,Pittsburgh,Pennsylvania
114.36.140.84/8,65,41.1894,-111.9489,jgooderedm2@altervista.org,2020-05-04 17:05:42,Ogden,Utah
134.215.80.100/17,4,29.0838,-81.0336,wbeavenm3@house.gov,2020-04-30 04:46:09,Daytona Beach,Florida
77.31.207.78/7,52,33.7866,-118.2987,imatulam4@hhs.gov,2021-01-14 17:50:46,Pasadena,California
239.185.160.103/6,51,42.0794,-91.5992,aedgecombem5@who.int,2020-05-30 03:51:05,Cedar Rapids,Iowa
41.205.198.134/13,91,37.4011,-77.4615,kerteltm6@domainmarket.com,2020-02-02 18:06:50,Richmond,Virginia
111.78.5.244/24,51,30.033,-89.8826,idornanm7@dailymail.co.uk,2020-11-28 22:10:39,New Orleans,Louisiana
126.14.13.112/28,86,35.421,-97.5616,nzumfeldem8@narod.ru,2020-11-02 00:40:09,Oklahoma City,Oklahoma
223.6.209.85/24,53,39.6255,-104.7874,cnylandm9@amazon.co.uk,2020-09-24 11:22:38,Aurora,Colorado
209.35.184.225/24,90,38.189,-85.6768,lhirschmannma@youtu.be,2020-06-23 09:50:34,Louisville,Kentucky
6.81.149.18/3,5,33.0169,-116.846,chaackmb@cdbaby.com,2020-07-28 14:55:52,San Diego,California
91.170.137.54/20,11,34.8882,-81.969,nmussillimc@barnesandnoble.com,2020-10-04 06:34:36,Spartanburg,South Carolina
132.244.182.159/21,23,29.3875,-98.5245,bellicockmd@answers.com,2020-07-12 04:04:18,San Antonio,Texas
75.72.74.239/29,87,25.5584,-80.4582,hoolahanme@wordpress.org,2020-10-12 17:35:47,Miami,Florida
195.201.224.232/1,68,35.6219,-105.8688,mbowickmf@toplist.cz,2020-12-12 14:36:50,Santa Fe,New Mexico
199.167.108.58/9,87,42.3389,-70.9196,ualdaymg@biglobe.ne.jp,2021-01-12 18:00:48,Boston,Massachusetts
131.67.8.244/22,99,44.2595,-72.585,wlettsonmh@etsy.com,2021-01-11 20:02:54,Montpelier,Vermont
112.123.10.18/1,32,35.0981,-89.9825,mmicheumi@yahoo.co.jp,2020-10-19 10:34:17,Memphis,Tennessee
171.128.34.247/28,46,33.0169,-116.846,mgristhwaitemj@skyrock.com,2020-09-12 17:11:02,San Diego,California
179.21.104.207/24,21,40.7808,-73.9772,dlangmuirmk@list-manage.com,2020-07-28 14:24:07,New York City,New York
35.173.72.71/29,50,32.3544,-86.2843,rbrumml@over-blog.com,2020-01-01 08:26:34,Montgomery,Alabama
209.5.74.216/2,89,40.7808,-73.9772,lgowdiemm@csmonitor.com,2021-01-14 15:56:19,New York City,New York
41.183.218.23/21,79,26.3462,-80.0844,nmountneymn@wiley.com,2020-09-08 06:11:34,Boca Raton,Florida
10.167.11.114/3,81,41.0938,-85.0707,mhurrellmo@bloomberg.com,2020-11-22 12:26:25,Fort Wayne,Indiana
187.77.164.59/8,44,40.3086,-76.8464,abruffellmp@accuweather.com,2020-02-11 06:53:52,Harrisburg,Pennsylvania
30.125.7.15/21,95,40.7442,-89.7184,eflaritymq@taobao.com,2020-06-27 02:43:32,Peoria,Illinois
103.7.116.21/3,47,42.6149,-73.9708,cjurnmr@sitemeter.com,2020-10-21 20:39:27,Albany,New York
50.80.234.20/11,10,35.4242,-97.6547,kmccolmms@harvard.edu,2021-01-27 02:20:12,Oklahoma City,Oklahoma
34.170.239.222/13,77,40.2944,-76.8938,ltrobeymt@webeden.co.uk,2020-06-06 08:20:52,Harrisburg,Pennsylvania
160.209.248.31/10,61,41.6913,-70.9355,ddeloozemu@google.ca,2020-07-19 00:40:29,New Bedford,Massachusetts
158.74.150.13/24,32,32.8118,-83.565,jthornleymv@biblegateway.com,2020-06-03 20:47:24,Macon,Georgia
228.20.49.248/25,78,30.329,-81.8176,mchazettemw@themeforest.net,2020-10-02 03:22:09,Jacksonville,Florida
199.21.111.114/6,40,35.2017,-89.9715,tbrimmx@themeforest.net,2020-08-24 05:44:36,Memphis,Tennessee
243.128.222.209/29,32,38.2352,-104.66,mcareswellmy@slate.com,2020-04-12 17:59:45,Pueblo,Colorado
12.126.248.157/7,69,36.032,-83.8021,wmowlesmz@cnbc.com,2021-01-10 01:44:10,Knoxville,Tennessee
232.85.16.53/18,82,40.4344,-80.0248,wgouldenn0@google.ca,2020-05-27 19:39:34,Pittsburgh,Pennsylvania
37.19.46.112/29,13,36.0807,-80.0244,mwhetnalln1@hubpages.com,2020-05-04 03:39:51,Greensboro,North Carolina
179.125.35.99/16,29,33.9328,-84.556,lblandameren2@jiathis.com,2020-12-28 08:52:09,Marietta,Georgia
54.83.25.61/16,91,32.6722,-96.7774,tsaundern3@skype.com,2020-11-12 13:11:28,Dallas,Texas
71.13.183.224/8,27,38.5568,-121.4929,fbradleyn4@youtu.be,2020-11-16 14:22:32,Sacramento,California
164.101.55.69/25,1,38.2352,-104.66,rtreadwayn5@wikipedia.org,2020-01-07 05:43:35,Pueblo,Colorado
234.196.98.19/10,29,40.7713,-111.9309,mlargen6@ca.gov,2020-04-21 06:02:23,Salt Lake City,Utah
169.80.43.35/2,60,35.2017,-89.9715,kbindleyn7@xinhuanet.com,2020-04-23 10:56:40,Memphis,Tennessee
189.185.6.59/7,25,42.3231,-71.0846,hcaselyn8@wired.com,2020-06-11 14:08:33,Boston,Massachusetts
218.22.104.122/29,46,29.9686,-90.0646,alamonbyn9@biblegateway.com,2020-10-29 16:26:13,New Orleans,Louisiana
238.79.11.204/18,100,39.7265,-86.0005,tgrabhamna@constantcontact.com,2021-01-10 03:02:42,Indianapolis,Indiana
147.101.89.11/9,38,37.8044,-122.2698,jlumlynb@topsy.com,2020-04-28 17:32:48,Oakland,California
243.56.26.45/3,10,29.6889,-95.4341,lwilbernc@newsvine.com,2020-07-08 15:35:08,Houston,Texas
173.80.253.39/20,55,42.1109,-80.1534,ckistingnd@networkadvertising.org,2020-03-18 11:24:44,Erie,Pennsylvania
187.207.100.13/4,67,42.3648,-71.8969,fbodleighne@hc360.com,2020-01-08 23:51:00,Worcester,Massachusetts
203.123.82.77/7,27,42.2492,-71.8108,pmaffullinf@typepad.com,2020-01-03 04:01:47,Worcester,Massachusetts
40.210.101.201/21,94,35.2017,-89.9715,alyokhinng@businesswire.com,2020-11-23 13:47:51,Memphis,Tennessee
104.250.22.5/25,23,33.6021,-101.876,lvasilkovnh@bloomberg.com,2020-01-06 02:37:09,Lubbock,Texas
210.69.81.20/4,59,37.7786,-122.4892,bbrosinini@meetup.com,2020-06-17 16:40:13,San Francisco,California
49.131.200.103/26,18,47.6964,-117.4399,clacroutsnj@google.fr,2020-11-06 14:15:24,Spokane,Washington
48.127.200.81/23,29,38.4134,-82.2774,jernink@wikia.com,2021-01-12 16:42:36,Huntington,West Virginia
40.68.87.8/15,46,31.6948,-106.3,psangenl@japanpost.jp,2020-04-21 06:10:41,El Paso,Texas
119.87.136.83/9,29,32.215,-110.7758,scliffnm@constantcontact.com,2020-02-01 22:08:07,Tucson,Arizona
27.115.6.96/5,79,38.1321,-82.4183,lhaccletonnn@lulu.com,2020-09-10 06:41:00,Huntington,West Virginia
113.245.137.138/20,25,33.9995,-98.3938,imortellno@samsung.com,2020-08-15 00:05:04,Wichita Falls,Texas
77.181.196.209/16,68,35.2017,-89.9715,dcorkingnp@tinypic.com,2020-03-06 06:37:34,Memphis,Tennessee
227.94.194.241/22,42,38.2352,-104.66,pjuggingsnq@guardian.co.uk,2020-10-14 04:01:24,Pueblo,Colorado
82.220.163.140/27,65,30.0505,-95.4695,cduggennr@yahoo.co.jp,2020-08-21 01:39:39,Spring,Texas
170.112.111.142/7,88,38.8976,-77.027,spartletonns@usnews.com,2020-09-08 17:33:22,Washington,District of Columbia
129.138.97.129/6,77,40.9252,-74.1781,areaveynt@census.gov,2020-12-01 06:49:08,Paterson,New Jersey
198.176.88.118/3,10,26.5228,-81.7065,hgodfreenu@slate.com,2020-06-22 16:27:17,Fort Myers,Florida
142.73.7.9/20,18,38.3774,-121.4444,sjeannequinnv@amazon.co.jp,2020-01-24 12:07:11,Sacramento,California
179.218.196.254/12,34,33.7866,-118.2987,jmorsonnw@nationalgeographic.com,2020-08-06 02:49:41,Pasadena,California
148.160.60.251/15,32,40.6681,-111.9083,ekeepencenx@ucoz.ru,2020-03-17 15:23:40,Salt Lake City,Utah
211.228.96.181/11,37,29.4375,-98.4616,wtommasiny@barnesandnoble.com,2020-04-26 00:54:47,San Antonio,Texas
39.153.253.16/2,18,41.6857,-81.6728,spunchernz@webmd.com,2020-04-13 19:57:32,Cleveland,Ohio
191.198.235.140/7,22,42.1827,-80.0649,fromaneto0@gmpg.org,2020-10-24 22:45:18,Erie,Pennsylvania
157.122.105.174/21,55,28.5456,-81.3782,lchello1@amazon.com,2020-12-20 01:02:23,Orlando,Florida
43.33.159.181/28,16,39.7495,-89.606,aoldacreso2@berkeley.edu,2020-02-27 17:07:10,Springfield,Illinois
229.253.184.102/23,62,39.0583,-95.7095,aclealo3@eventbrite.com,2020-01-14 19:09:09,Topeka,Kansas
72.138.136.101/22,43,33.4226,-111.7236,flearmoutho4@issuu.com,2020-03-11 20:17:00,Phoenix,Arizona
233.127.146.192/1,20,37.2742,-79.9579,mwhykeo5@abc.net.au,2020-09-30 06:20:22,Roanoke,Virginia
82.246.119.31/23,97,32.491,-84.8741,jcastaigneto6@reuters.com,2020-04-28 16:59:06,Columbus,Georgia
73.75.189.134/11,59,31.2034,-92.5269,crobothamo7@usa.gov,2020-06-22 13:34:25,Alexandria,Louisiana
148.251.135.32/9,46,30.3752,-97.9007,jjanowiczo8@opensource.org,2020-06-17 07:56:08,Austin,Texas
15.55.246.42/14,15,32.7714,-97.2915,mansleyo9@whitehouse.gov,2020-07-25 18:19:25,Arlington,Texas
129.7.185.104/22,31,27.777,-97.4632,zlaverenzoa@51.la,2020-06-16 01:06:45,Corpus Christi,Texas
105.167.213.211/26,79,38.8933,-77.0146,fsaddlerob@blinklist.com,2020-02-03 20:33:29,Washington,District of Columbia
143.227.56.78/26,81,33.8444,-84.474,nmcgrealoc@skyrock.com,2020-06-19 16:26:50,Atlanta,Georgia
158.235.185.104/1,65,30.4124,-87.2035,gpeschkaod@g.co,2020-04-24 21:45:26,Pensacola,Florida
28.192.128.217/22,71,42.7198,-73.8207,klinebargeroe@rambler.ru,2020-12-03 22:48:42,Albany,New York
58.65.105.102/30,65,32.6469,-97.3325,cuttonof@qq.com,2020-01-09 18:21:38,Fort Worth,Texas
19.159.100.212/28,88,40.9897,-80.3084,wattreedog@noaa.gov,2020-12-28 19:55:10,New Castle,Pennsylvania
50.240.92.119/18,73,41.1257,-80.6277,cdobrowolskioh@gravatar.com,2020-06-06 02:25:18,Youngstown,Ohio
194.158.242.156/9,2,44.9427,-93.0828,coganianoi@facebook.com,2020-10-19 09:53:57,Saint Paul,Minnesota
144.11.117.242/15,52,38.8933,-77.0146,aavramowoj@economist.com,2020-08-31 08:02:00,Washington,District of Columbia
9.71.122.225/7,3,40.1454,-82.9817,lgrimstonok@cloudflare.com,2020-02-26 02:04:45,Columbus,Ohio
76.104.103.180/20,26,33.386,-82.091,mteeol@ocn.ne.jp,2021-01-14 01:11:11,Augusta,Georgia
241.187.85.183/12,29,38.3774,-121.4444,ssansonom@acquirethisname.com,2020-10-29 05:49:52,Sacramento,California
167.146.203.73/19,95,39.5645,-75.597,jlepopeon@hud.gov,2020-05-27 14:29:11,Newark,Delaware
217.167.145.100/22,25,30.2906,-95.3832,clandsburyoo@hc360.com,2020-09-19 20:40:05,Conroe,Texas
210.14.162.89/20,67,38.9381,-77.086,pdormonop@craigslist.org,2020-05-24 02:03:36,Washington,District of Columbia
111.130.247.15/3,18,47.4323,-121.8034,ffrunksoq@google.de,2020-03-10 08:13:05,Seattle,Washington
128.172.81.128/18,85,41.6868,-83.4394,tfraysor@photobucket.com,2020-09-03 09:54:18,Toledo,Ohio
88.19.74.25/19,64,34.1872,-118.3865,lkloseros@spotify.com,2020-11-26 20:08:17,North Hollywood,California
38.24.115.3/5,55,38.891,-77.0211,cwarhurstot@privacy.gov.au,2020-02-25 01:30:20,Washington,District of Columbia
143.91.7.141/4,80,38.6185,-90.2564,bwarrillowou@princeton.edu,2020-05-19 07:01:47,Saint Louis,Missouri
236.18.70.208/11,51,33.2765,-112.1872,lreilingov@diigo.com,2020-09-08 15:40:35,Phoenix,Arizona
29.31.94.229/10,31,38.9585,-77.1153,cbriggow@studiopress.com,2020-10-18 00:24:26,Bethesda,Maryland
223.85.12.190/1,63,29.6297,-95.4382,ayirrellox@woothemes.com,2020-05-10 22:18:23,Houston,Texas
117.70.205.43/22,30,41.7665,-72.6933,aganderoy@comsenz.com,2020-03-04 03:09:04,Hartford,Connecticut
235.127.132.49/2,3,45.2009,-93.8881,bwhatmoughoz@yellowbook.com,2020-02-02 14:13:56,Monticello,Minnesota
33.185.133.33/21,32,39.035,-94.3567,ahanburryp0@va.gov,2020-09-07 11:08:36,Kansas City,Missouri
252.19.223.102/20,11,33.2765,-112.1872,pcornewellp1@topsy.com,2020-05-01 08:06:46,Phoenix,Arizona
166.231.135.169/26,67,39.3316,-76.6336,farnleyp2@arstechnica.com,2020-02-14 20:43:02,Baltimore,Maryland
31.33.229.133/3,12,42.5991,-83.1789,hdanilowiczp3@hexun.com,2020-01-17 15:49:40,Troy,Michigan
154.89.184.250/15,72,25.5593,-80.3483,pkelseyp4@usa.gov,2020-01-09 13:45:42,Miami,Florida
101.123.33.140/27,23,27.872,-82.4388,dthreadgouldp5@comsenz.com,2020-03-28 14:24:16,Tampa,Florida
242.253.36.166/13,24,33.7866,-118.2987,astellmanp6@gnu.org,2020-05-14 19:56:25,Los Angeles,California
50.129.163.75/6,40,34.4329,-119.8371,tklaussenp7@yahoo.co.jp,2020-10-05 11:33:45,Santa Barbara,California
156.216.25.218/15,47,39.0583,-95.7095,mpedrollop8@taobao.com,2021-01-06 12:27:36,Topeka,Kansas
237.140.131.40/5,60,33.6062,-117.8931,lnisbithp9@delicious.com,2020-07-31 10:59:54,Newport Beach,California
247.128.36.201/5,35,61.1535,-149.8289,twhitewoodpa@facebook.com,2020-01-27 15:38:42,Anchorage,Alaska
152.115.112.249/27,74,36.0807,-80.0244,arumminpb@salon.com,2020-04-20 15:41:39,Greensboro,North Carolina
143.155.254.50/21,92,33.9464,-83.9912,nkenlinpc@eventbrite.com,2020-08-15 23:39:02,Lawrenceville,Georgia
208.27.163.212/25,39,39.0429,-95.7697,dlorentepd@eepurl.com,2020-10-29 22:55:17,Topeka,Kansas
199.56.38.118/4,49,39.1678,-119.7764,alythgoepe@cnet.com,2020-08-27 16:04:44,Carson City,Nevada
128.26.196.182/3,56,37.625,-77.4959,bcheverspf@liveinternet.ru,2020-12-31 09:43:39,Richmond,Virginia
229.181.52.153/27,83,42.6853,-73.8253,aguyonnetpg@liveinternet.ru,2020-08-26 19:58:40,Albany,New York
124.137.74.239/13,63,40.4344,-80.0248,bjeskeph@yellowbook.com,2020-06-25 15:58:41,Pittsburgh,Pennsylvania
43.12.243.152/6,9,40.6914,-73.8061,asunterpi@dailymail.co.uk,2020-09-11 02:29:19,Jamaica,New York
207.23.224.83/19,31,26.5354,-80.1124,csheerespj@npr.org,2020-01-19 05:57:15,Boynton Beach,Florida
151.84.85.82/7,72,40.7548,-73.6018,wcosseypk@wikipedia.org,2020-10-12 15:12:20,New Hyde Park,New York
42.210.22.74/28,57,41.1287,-81.54,hpinardpl@meetup.com,2020-12-14 12:03:48,Akron,Ohio
115.207.22.220/4,88,35.5514,-97.4075,jpaffotpm@livejournal.com,2020-07-06 09:30:10,Oklahoma City,Oklahoma
31.182.189.114/9,80,34.1478,-118.1436,nburgwynpn@example.com,2020-04-20 16:40:55,Pasadena,California
70.185.131.85/5,18,31.8925,-106.5426,ddillestonepo@ask.com,2020-04-28 05:51:31,El Paso,Texas
79.249.40.5/13,74,37.3729,-121.856,ajewittpp@japanpost.jp,2021-01-17 15:33:33,San Jose,California
